,FIPS,hh_income,house_value,State,County,Tract_ID
435,36047009002,53712.0,1175000.0,NEW YORK,Brooklyn County,009002
436,36047009201,70750.0,635200.0,NEW YORK,Brooklyn County,009201
437,36047009202,48571.0,691000.0,NEW YORK,Brooklyn County,009202
438,36047009401,40978.0,1080600.0,NEW YORK,Brooklyn County,009401
439,36047009402,63344.0,585500.0,NEW YORK,Brooklyn County,009402
440,36047009600,63457.0,842700.0,NEW YORK,Brooklyn County,009600
441,36047009800,55284.0,1007400.0,NEW YORK,Brooklyn County,009800
442,36047010000,53500.0,916700.0,NEW YORK,Brooklyn County,010000
443,36047010100,92015.0,1007900.0,NEW YORK,Brooklyn County,010100
444,36047010200,59188.0,930700.0,NEW YORK,Brooklyn County,010200
445,36047010401,57243.0,759977.6464903357,NEW YORK,Brooklyn County,010401
446,36047010402,30881.0,1023400.0,NEW YORK,Brooklyn County,010402
447,36047010601,39306.0,668000.0,NEW YORK,Brooklyn County,010601
448,36047010602,58786.0,1038400.0,NEW YORK,Brooklyn County,010602
449,36047010801,58750.0,1066300.0,NEW YORK,Brooklyn County,010801
450,36047010802,49750.0,1100000.0,NEW YORK,Brooklyn County,010802
451,36047011000,60083.0,976700.0,NEW YORK,Brooklyn County,011000
452,36047011200,45833.0,779800.0,NEW YORK,Brooklyn County,011200
453,36047011400,53148.0,1041700.0,NEW YORK,Brooklyn County,011400
454,36047011600,42518.0,952400.0,NEW YORK,Brooklyn County,011600
455,36047011700,100167.0,1401800.0,NEW YORK,Brooklyn County,011700
456,36047011800,58571.0,979800.0,NEW YORK,Brooklyn County,011800
457,36047011901,151875.0,2000001.0,NEW YORK,Brooklyn County,011901
459,36047012000,63297.0,872000.0,NEW YORK,Brooklyn County,012000
460,36047012100,110461.0,1664500.0,NEW YORK,Brooklyn County,012100
461,36047012200,50889.0,1125000.0,NEW YORK,Brooklyn County,012200
462,36047012600,55625.0,1088300.0,NEW YORK,Brooklyn County,012600
463,36047012700,57829.0,1846800.0,NEW YORK,Brooklyn County,012700
464,36047012801,55607.0,856600.0,NEW YORK,Brooklyn County,012801
465,36047012901,200762.0,1120300.0,NEW YORK,Brooklyn County,012901
466,36047012902,133250.0,2000001.0,NEW YORK,Brooklyn County,012902
467,36047013000,81160.0,910000.0,NEW YORK,Brooklyn County,013000
468,36047013100,139028.0,1056800.0,NEW YORK,Brooklyn County,013100
469,36047013200,86490.0,1091500.0,NEW YORK,Brooklyn County,013200
470,36047013300,205556.0,2000001.0,NEW YORK,Brooklyn County,013300
471,36047013400,97351.0,955100.0,NEW YORK,Brooklyn County,013400
472,36047013500,190781.0,1464600.0,NEW YORK,Brooklyn County,013500
473,36047013600,121125.0,959900.0,NEW YORK,Brooklyn County,013600
474,36047013700,139821.0,1625000.0,NEW YORK,Brooklyn County,013700
475,36047013800,79482.0,1068000.0,NEW YORK,Brooklyn County,013800
476,36047013900,151643.0,1713000.0,NEW YORK,Brooklyn County,013900
477,36047014000,53839.0,949500.0,NEW YORK,Brooklyn County,014000
478,36047014101,114722.0,1491100.0,NEW YORK,Brooklyn County,014101
479,36047014102,141025.0,2000001.0,NEW YORK,Brooklyn County,014102
480,36047014200,62847.0,432400.0,NEW YORK,Brooklyn County,014200
481,36047014300,131875.0,1098400.0,NEW YORK,Brooklyn County,014300
482,36047014500,106667.0,913600.0,NEW YORK,Brooklyn County,014500
483,36047014700,109602.0,1174100.0,NEW YORK,Brooklyn County,014700
484,36047014800,85625.0,927300.0,NEW YORK,Brooklyn County,014800
485,36047014901,144032.0,982100.0,NEW YORK,Brooklyn County,014901
486,36047014902,134817.0,1180400.0,NEW YORK,Brooklyn County,014902
487,36047015000,72708.0,884500.0,NEW YORK,Brooklyn County,015000
488,36047015100,190000.0,1609400.0,NEW YORK,Brooklyn County,015100
489,36047015200,76875.0,885200.0,NEW YORK,Brooklyn County,015200
490,36047015300,106750.0,2000001.0,NEW YORK,Brooklyn County,015300
492,36047015500,190556.0,1497100.0,NEW YORK,Brooklyn County,015500
493,36047015700,166372.0,1205600.0,NEW YORK,Brooklyn County,015700
494,36047015900,187883.0,1105300.0,NEW YORK,Brooklyn County,015900
495,36047016000,84135.0,759977.6464903357,NEW YORK,Brooklyn County,016000
496,36047016100,156429.0,1498600.0,NEW YORK,Brooklyn County,016100
497,36047016200,87552.0,833600.0,NEW YORK,Brooklyn County,016200
498,36047016300,123819.0,1174400.0,NEW YORK,Brooklyn County,016300
499,36047016400,122625.0,759977.6464903357,NEW YORK,Brooklyn County,016400
500,36047016500,217438.0,2000001.0,NEW YORK,Brooklyn County,016500
501,36047016600,120938.0,954700.0,NEW YORK,Brooklyn County,016600
502,36047016700,188827.0,1141500.0,NEW YORK,Brooklyn County,016700
503,36047016800,100368.0,828300.0,NEW YORK,Brooklyn County,016800
504,36047016900,112419.0,1077400.0,NEW YORK,Brooklyn County,016900
505,36047017000,84116.0,1054800.0,NEW YORK,Brooklyn County,017000
506,36047017100,142560.0,1669800.0,NEW YORK,Brooklyn County,017100
507,36047017200,116983.0,1079800.0,NEW YORK,Brooklyn County,017200
508,36047017400,105197.0,858400.0,NEW YORK,Brooklyn County,017400
510,36047017600,86923.0,761400.0,NEW YORK,Brooklyn County,017600
512,36047017800,77522.0,894900.0,NEW YORK,Brooklyn County,017800
513,36047017900,94241.0,1512500.0,NEW YORK,Brooklyn County,017900
514,36047018000,59033.0,985000.0,NEW YORK,Brooklyn County,018000
515,36047018100,121600.0,759977.6464903357,NEW YORK,Brooklyn County,018100
516,36047018200,59410.0,855400.0,NEW YORK,Brooklyn County,018200
517,36047018300,158060.0,2000001.0,NEW YORK,Brooklyn County,018300
518,36047018400,67284.0,927800.0,NEW YORK,Brooklyn County,018400
519,36047018501,41571.0,870200.0,NEW YORK,Brooklyn County,018501
520,36047018600,67426.0,1078200.0,NEW YORK,Brooklyn County,018600
521,36047018700,92469.0,2000001.0,NEW YORK,Brooklyn County,018700
522,36047018800,62056.0,1145200.0,NEW YORK,Brooklyn County,018800
523,36047019000,65821.0,890200.0,NEW YORK,Brooklyn County,019000
524,36047019100,134583.0,1527200.0,NEW YORK,Brooklyn County,019100
525,36047019200,52885.0,885800.0,NEW YORK,Brooklyn County,019200
526,36047019300,67000.0,564000.0,NEW YORK,Brooklyn County,019300
527,36047019400,47031.0,682900.0,NEW YORK,Brooklyn County,019400
528,36047019500,96106.0,672300.0,NEW YORK,Brooklyn County,019500
529,36047019600,78629.0,1105700.0,NEW YORK,Brooklyn County,019600
530,36047019700,107149.0,819000.0,NEW YORK,Brooklyn County,019700
531,36047019800,66563.0,1136600.0,NEW YORK,Brooklyn County,019800
532,36047019900,118996.0,2000001.0,NEW YORK,Brooklyn County,019900
533,36047020000,76667.0,878300.0,NEW YORK,Brooklyn County,020000
534,36047020100,129720.0,1229200.0,NEW YORK,Brooklyn County,020100
535,36047020200,71875.0,962300.0,NEW YORK,Brooklyn County,020200
536,36047020300,173125.0,1062500.0,NEW YORK,Brooklyn County,020300
537,36047020400,89474.0,1036300.0,NEW YORK,Brooklyn County,020400
538,36047020500,128281.0,1077100.0,NEW YORK,Brooklyn County,020500
539,36047020600,95114.0,969600.0,NEW YORK,Brooklyn County,020600
540,36047020700,158214.0,987700.0,NEW YORK,Brooklyn County,020700
541,36047020800,48750.0,1133100.0,NEW YORK,Brooklyn County,020800
542,36047021000,58631.0,1043300.0,NEW YORK,Brooklyn County,021000
543,36047021100,72005.0,721800.0,NEW YORK,Brooklyn County,021100
544,36047021200,58385.0,1024400.0,NEW YORK,Brooklyn County,021200
545,36047021300,66683.0,417900.0,NEW YORK,Brooklyn County,021300
546,36047021400,73456.0,889400.0,NEW YORK,Brooklyn County,021400
547,36047021500,104796.0,1081100.0,NEW YORK,Brooklyn County,021500
548,36047021600,34815.0,1079300.0,NEW YORK,Brooklyn County,021600
549,36047021700,70625.0,1296300.0,NEW YORK,Brooklyn County,021700
550,36047021800,60816.0,1352300.0,NEW YORK,Brooklyn County,021800
551,36047021900,104423.0,1120800.0,NEW YORK,Brooklyn County,021900
552,36047022000,39321.0,861900.0,NEW YORK,Brooklyn County,022000
553,36047022100,69213.0,684500.0,NEW YORK,Brooklyn County,022100
554,36047022200,31090.0,1546100.0,NEW YORK,Brooklyn County,022200
555,36047022400,44677.0,1046100.0,NEW YORK,Brooklyn County,022400
556,36047022600,75714.0,772700.0,NEW YORK,Brooklyn County,022600
557,36047022700,108750.0,1360300.0,NEW YORK,Brooklyn County,022700
558,36047022800,48507.0,732400.0,NEW YORK,Brooklyn County,022800
559,36047022900,122989.0,1196700.0,NEW YORK,Brooklyn County,022900
560,36047023000,46691.0,971500.0,NEW YORK,Brooklyn County,023000
561,36047023100,140888.0,1113900.0,NEW YORK,Brooklyn County,023100
562,36047023200,58086.0,909600.0,NEW YORK,Brooklyn County,023200
563,36047023300,61049.0,1144700.0,NEW YORK,Brooklyn County,023300
564,36047023400,26795.0,878500.0,NEW YORK,Brooklyn County,023400
565,36047023500,55682.0,895100.0,NEW YORK,Brooklyn County,023500
566,36047023600,31905.0,881600.0,NEW YORK,Brooklyn County,023600
567,36047023800,39196.0,1010000.0,NEW YORK,Brooklyn County,023800
568,36047024000,42885.0,888400.0,NEW YORK,Brooklyn County,024000
569,36047024100,71000.0,759977.6464903357,NEW YORK,Brooklyn County,024100
570,36047024200,55069.0,1178600.0,NEW YORK,Brooklyn County,024200
571,36047024300,82524.0,1573100.0,NEW YORK,Brooklyn County,024300
572,36047024400,62885.0,1011700.0,NEW YORK,Brooklyn County,024400
573,36047024500,92932.0,1610000.0,NEW YORK,Brooklyn County,024500
574,36047024600,68224.0,1125000.0,NEW YORK,Brooklyn County,024600
575,36047024700,70408.0,1255200.0,NEW YORK,Brooklyn County,024700
576,36047024800,68063.0,892600.0,NEW YORK,Brooklyn County,024800
577,36047024900,78025.0,1018400.0,NEW YORK,Brooklyn County,024900
578,36047025000,55132.0,917200.0,NEW YORK,Brooklyn County,025000
579,36047025100,46947.0,1127400.0,NEW YORK,Brooklyn County,025100
580,36047025200,49815.0,908500.0,NEW YORK,Brooklyn County,025200
581,36047025300,79583.0,967500.0,NEW YORK,Brooklyn County,025300
582,36047025400,77465.0,875000.0,NEW YORK,Brooklyn County,025400
583,36047025500,23003.0,759977.6464903357,NEW YORK,Brooklyn County,025500
584,36047025600,52052.0,865000.0,NEW YORK,Brooklyn County,025600
585,36047025700,99821.0,698300.0,NEW YORK,Brooklyn County,025700
586,36047025800,58490.0,790900.0,NEW YORK,Brooklyn County,025800
587,36047025901,62734.0,859400.0,NEW YORK,Brooklyn County,025901
588,36047025902,20045.0,759977.6464903357,NEW YORK,Brooklyn County,025902
589,36047026000,47948.0,916900.0,NEW YORK,Brooklyn County,026000
590,36047026100,65957.0,759977.6464903357,NEW YORK,Brooklyn County,026100
591,36047026200,80139.0,908300.0,NEW YORK,Brooklyn County,026200
592,36047026300,67143.0,933900.0,NEW YORK,Brooklyn County,026300
593,36047026400,67524.0,1157700.0,NEW YORK,Brooklyn County,026400
594,36047026500,75612.0,1544200.0,NEW YORK,Brooklyn County,026500
595,36047026600,45893.0,990700.0,NEW YORK,Brooklyn County,026600
596,36047026700,96618.0,1565700.0,NEW YORK,Brooklyn County,026700
597,36047026800,77716.0,1144800.0,NEW YORK,Brooklyn County,026800
598,36047026900,90962.0,2000001.0,NEW YORK,Brooklyn County,026900
599,36047027000,33611.0,1081500.0,NEW YORK,Brooklyn County,027000
600,36047027100,68750.0,991800.0,NEW YORK,Brooklyn County,027100
601,36047027200,71174.0,1022700.0,NEW YORK,Brooklyn County,027200
602,36047027300,78555.0,1110300.0,NEW YORK,Brooklyn County,027300
603,36047027400,52551.0,1145300.0,NEW YORK,Brooklyn County,027400
604,36047027500,89464.0,1099100.0,NEW YORK,Brooklyn County,027500
605,36047027600,56652.0,1192800.0,NEW YORK,Brooklyn County,027600
606,36047027700,62813.0,1198800.0,NEW YORK,Brooklyn County,027700
607,36047027800,61975.0,910300.0,NEW YORK,Brooklyn County,027800
608,36047027900,77220.0,1040100.0,NEW YORK,Brooklyn County,027900
609,36047028000,86509.0,789600.0,NEW YORK,Brooklyn County,028000
610,36047028100,37243.0,689900.0,NEW YORK,Brooklyn County,028100
611,36047028200,55644.0,835700.0,NEW YORK,Brooklyn County,028200
612,36047028300,40559.0,866500.0,NEW YORK,Brooklyn County,028300
613,36047028400,63009.0,903200.0,NEW YORK,Brooklyn County,028400
614,36047028501,50278.0,759977.6464903357,NEW YORK,Brooklyn County,028501
615,36047028502,40456.0,759977.6464903357,NEW YORK,Brooklyn County,028502
616,36047028600,42024.0,1012000.0,NEW YORK,Brooklyn County,028600
617,36047028700,57321.0,1121800.0,NEW YORK,Brooklyn County,028700
618,36047028800,63625.0,623700.0,NEW YORK,Brooklyn County,028800
619,36047028900,38750.0,1034700.0,NEW YORK,Brooklyn County,028900
620,36047029000,44070.0,485300.0,NEW YORK,Brooklyn County,029000
621,36047029100,87917.0,786100.0,NEW YORK,Brooklyn County,029100
622,36047029200,41827.0,738200.0,NEW YORK,Brooklyn County,029200
623,36047029300,47375.0,1477300.0,NEW YORK,Brooklyn County,029300
624,36047029400,66146.0,759977.6464903357,NEW YORK,Brooklyn County,029400
625,36047029500,80197.0,1552300.0,NEW YORK,Brooklyn County,029500
626,36047029600,53825.0,613400.0,NEW YORK,Brooklyn County,029600
627,36047029700,85577.0,1247100.0,NEW YORK,Brooklyn County,029700
628,36047029800,59242.0,986200.0,NEW YORK,Brooklyn County,029800
629,36047029900,54719.0,878400.0,NEW YORK,Brooklyn County,029900
630,36047030000,64881.0,804600.0,NEW YORK,Brooklyn County,030000
631,36047030100,95530.0,844400.0,NEW YORK,Brooklyn County,030100
632,36047030200,76625.0,951500.0,NEW YORK,Brooklyn County,030200
633,36047030300,38308.0,859400.0,NEW YORK,Brooklyn County,030300
634,36047030400,48929.0,851100.0,NEW YORK,Brooklyn County,030400
635,36047030500,112854.0,595100.0,NEW YORK,Brooklyn County,030500
636,36047030600,48507.0,872800.0,NEW YORK,Brooklyn County,030600
637,36047030700,39375.0,885800.0,NEW YORK,Brooklyn County,030700
638,36047030800,53393.0,597500.0,NEW YORK,Brooklyn County,030800
639,36047030900,59484.0,627900.0,NEW YORK,Brooklyn County,030900
640,36047031100,65139.0,605100.0,NEW YORK,Brooklyn County,031100
641,36047031300,90828.0,740900.0,NEW YORK,Brooklyn County,031300
642,36047031401,76908.0,410100.0,NEW YORK,Brooklyn County,031401
644,36047031500,78851.0,1074200.0,NEW YORK,Brooklyn County,031500
645,36047031701,88325.0,1661900.0,NEW YORK,Brooklyn County,031701
646,36047031702,95486.0,1214300.0,NEW YORK,Brooklyn County,031702
647,36047031900,75021.0,1678100.0,NEW YORK,Brooklyn County,031900
648,36047032100,60446.0,1091400.0,NEW YORK,Brooklyn County,032100
649,36047032300,77450.0,1037200.0,NEW YORK,Brooklyn County,032300
650,36047032500,58641.0,839300.0,NEW YORK,Brooklyn County,032500
651,36047032600,33467.0,1051600.0,NEW YORK,Brooklyn County,032600
652,36047032700,58750.0,1342500.0,NEW YORK,Brooklyn County,032700
653,36047032800,29289.0,546900.0,NEW YORK,Brooklyn County,032800
654,36047032900,59636.0,1505700.0,NEW YORK,Brooklyn County,032900
655,36047033000,19215.0,488300.0,NEW YORK,Brooklyn County,033000
656,36047033100,48393.0,1043100.0,NEW YORK,Brooklyn County,033100
657,36047033300,67663.0,1097700.0,NEW YORK,Brooklyn County,033300
658,36047033500,76771.0,1656600.0,NEW YORK,Brooklyn County,033500
659,36047033600,82500.0,755900.0,NEW YORK,Brooklyn County,033600
660,36047033701,54981.0,1078100.0,NEW YORK,Brooklyn County,033701
661,36047033702,68167.0,803900.0,NEW YORK,Brooklyn County,033702
662,36047033900,51950.0,1257100.0,NEW YORK,Brooklyn County,033900
663,36047034000,16978.0,759977.6464903357,NEW YORK,Brooklyn County,034000
664,36047034100,66357.0,759977.6464903357,NEW YORK,Brooklyn County,034100
665,36047034200,20469.0,2000001.0,NEW YORK,Brooklyn County,034200
666,36047034300,31420.0,1157900.0,NEW YORK,Brooklyn County,034300
667,36047034500,50982.0,786100.0,NEW YORK,Brooklyn County,034500
668,36047034700,34122.0,759100.0,NEW YORK,Brooklyn County,034700
669,36047034800,49256.0,1184200.0,NEW YORK,Brooklyn County,034800
670,36047034901,42229.0,759977.6464903357,NEW YORK,Brooklyn County,034901
671,36047034902,43125.0,1073200.0,NEW YORK,Brooklyn County,034902
672,36047035000,44871.0,202100.0,NEW YORK,Brooklyn County,035000
673,36047035101,39489.0,759977.6464903357,NEW YORK,Brooklyn County,035101
674,36047035102,72955.0,796900.0,NEW YORK,Brooklyn County,035102
675,36047035200,12073.0,759977.6464903357,NEW YORK,Brooklyn County,035200
676,36047035301,39107.0,759977.6464903357,NEW YORK,Brooklyn County,035301
677,36047035302,80565.0,1307500.0,NEW YORK,Brooklyn County,035302
678,36047035400,52143.0,401500.0,NEW YORK,Brooklyn County,035400
679,36047035500,52695.0,703600.0,NEW YORK,Brooklyn County,035500
680,36047035601,31910.0,252800.0,NEW YORK,Brooklyn County,035601
681,36047035602,55995.0,368500.0,NEW YORK,Brooklyn County,035602
682,36047035701,38793.0,759977.6464903357,NEW YORK,Brooklyn County,035701
684,36047035900,67432.0,1010500.0,NEW YORK,Brooklyn County,035900
685,36047036001,27700.0,535400.0,NEW YORK,Brooklyn County,036001
686,36047036002,30136.0,289100.0,NEW YORK,Brooklyn County,036002
687,36047036100,20636.0,1027800.0,NEW YORK,Brooklyn County,036100
688,36047036200,53464.0,639100.0,NEW YORK,Brooklyn County,036200
689,36047036300,36037.0,581900.0,NEW YORK,Brooklyn County,036300
690,36047036400,53528.0,729000.0,NEW YORK,Brooklyn County,036400
691,36047036501,45096.0,759977.6464903357,NEW YORK,Brooklyn County,036501
692,36047036502,44926.0,673900.0,NEW YORK,Brooklyn County,036502
693,36047036600,43806.0,412900.0,NEW YORK,Brooklyn County,036600
694,36047036700,60368.0,759977.6464903357,NEW YORK,Brooklyn County,036700
695,36047036900,36605.0,760900.0,NEW YORK,Brooklyn County,036900
696,36047037000,81000.0,589600.0,NEW YORK,Brooklyn County,037000
697,36047037100,78750.0,790600.0,NEW YORK,Brooklyn County,037100
698,36047037300,62542.0,1007400.0,NEW YORK,Brooklyn County,037300
699,36047037401,52625.0,743000.0,NEW YORK,Brooklyn County,037401
700,36047037402,44472.0,814500.0,NEW YORK,Brooklyn County,037402
701,36047037500,68594.0,757200.0,NEW YORK,Brooklyn County,037500
702,36047037700,70865.0,1233100.0,NEW YORK,Brooklyn County,037700
703,36047037900,56645.0,698500.0,NEW YORK,Brooklyn County,037900
704,36047038100,52131.0,1214700.0,NEW YORK,Brooklyn County,038100
705,36047038200,17806.0,880700.0,NEW YORK,Brooklyn County,038200
706,36047038300,77917.0,1108900.0,NEW YORK,Brooklyn County,038300
707,36047038500,83079.0,1543300.0,NEW YORK,Brooklyn County,038500
708,36047038600,84125.0,696400.0,NEW YORK,Brooklyn County,038600
709,36047038700,51125.0,747400.0,NEW YORK,Brooklyn County,038700
710,36047038800,76311.0,931900.0,NEW YORK,Brooklyn County,038800
711,36047038900,83681.0,569300.0,NEW YORK,Brooklyn County,038900
712,36047039000,69408.0,828800.0,NEW YORK,Brooklyn County,039000
713,36047039100,93964.0,759977.6464903357,NEW YORK,Brooklyn County,039100
714,36047039200,58327.0,1017700.0,NEW YORK,Brooklyn County,039200
715,36047039300,84148.0,750000.0,NEW YORK,Brooklyn County,039300
716,36047039400,39091.0,1026000.0,NEW YORK,Brooklyn County,039400
717,36047039500,52264.0,759977.6464903357,NEW YORK,Brooklyn County,039500
718,36047039600,59063.0,1153600.0,NEW YORK,Brooklyn County,039600
719,36047039700,57339.0,984400.0,NEW YORK,Brooklyn County,039700
720,36047039800,76600.0,843000.0,NEW YORK,Brooklyn County,039800
721,36047039900,55517.0,914100.0,NEW YORK,Brooklyn County,039900
722,36047040000,51991.0,856300.0,NEW YORK,Brooklyn County,040000
723,36047040100,49565.0,1057900.0,NEW YORK,Brooklyn County,040100
724,36047040200,64118.0,906700.0,NEW YORK,Brooklyn County,040200
725,36047040300,75298.0,964600.0,NEW YORK,Brooklyn County,040300
726,36047040400,80000.0,1040200.0,NEW YORK,Brooklyn County,040400
727,36047040500,67188.0,620400.0,NEW YORK,Brooklyn County,040500
728,36047040600,66196.0,935800.0,NEW YORK,Brooklyn County,040600
730,36047040800,84753.0,947800.0,NEW YORK,Brooklyn County,040800
731,36047040900,56020.0,907800.0,NEW YORK,Brooklyn County,040900
732,36047041000,63224.0,850100.0,NEW YORK,Brooklyn County,041000
733,36047041100,54128.0,657000.0,NEW YORK,Brooklyn County,041100
734,36047041200,106000.0,945600.0,NEW YORK,Brooklyn County,041200
735,36047041300,64267.0,597900.0,NEW YORK,Brooklyn County,041300
736,36047041401,66250.0,855800.0,NEW YORK,Brooklyn County,041401
737,36047041402,51735.0,2000001.0,NEW YORK,Brooklyn County,041402
738,36047041500,84072.0,534700.0,NEW YORK,Brooklyn County,041500
739,36047041600,56695.0,1006900.0,NEW YORK,Brooklyn County,041600
740,36047041700,24948.0,811300.0,NEW YORK,Brooklyn County,041700
741,36047041800,55000.0,1597800.0,NEW YORK,Brooklyn County,041800
742,36047041900,58636.0,759977.6464903357,NEW YORK,Brooklyn County,041900
743,36047042000,70588.0,935200.0,NEW YORK,Brooklyn County,042000
744,36047042100,86964.0,640400.0,NEW YORK,Brooklyn County,042100
745,36047042200,60918.0,759977.6464903357,NEW YORK,Brooklyn County,042200
746,36047042300,83949.0,1015600.0,NEW YORK,Brooklyn County,042300
747,36047042400,62321.0,872200.0,NEW YORK,Brooklyn County,042400
748,36047042500,88650.0,759977.6464903357,NEW YORK,Brooklyn County,042500
749,36047042600,67375.0,963900.0,NEW YORK,Brooklyn County,042600
750,36047042700,82917.0,988600.0,NEW YORK,Brooklyn County,042700
751,36047042800,72344.0,774100.0,NEW YORK,Brooklyn County,042800
752,36047042900,64063.0,721000.0,NEW YORK,Brooklyn County,042900
753,36047043000,46038.0,901900.0,NEW YORK,Brooklyn County,043000
754,36047043100,77633.0,1049300.0,NEW YORK,Brooklyn County,043100
755,36047043200,78173.0,727300.0,NEW YORK,Brooklyn County,043200
756,36047043300,33641.0,759977.6464903357,NEW YORK,Brooklyn County,043300
757,36047043400,54375.0,717400.0,NEW YORK,Brooklyn County,043400
758,36047043500,71049.0,865400.0,NEW YORK,Brooklyn County,043500
759,36047043600,58193.0,927100.0,NEW YORK,Brooklyn County,043600
760,36047043700,60667.0,1078700.0,NEW YORK,Brooklyn County,043700
761,36047043800,65357.0,579500.0,NEW YORK,Brooklyn County,043800
762,36047043900,80286.0,1026200.0,NEW YORK,Brooklyn County,043900
763,36047044000,67250.0,1119600.0,NEW YORK,Brooklyn County,044000
764,36047044100,53594.0,836100.0,NEW YORK,Brooklyn County,044100
765,36047044200,72837.0,1336700.0,NEW YORK,Brooklyn County,044200
766,36047044300,84180.0,1252000.0,NEW YORK,Brooklyn County,044300
767,36047044400,54265.0,714700.0,NEW YORK,Brooklyn County,044400
768,36047044500,77451.0,751200.0,NEW YORK,Brooklyn County,044500
769,36047044600,68051.0,857100.0,NEW YORK,Brooklyn County,044600
770,36047044700,73438.0,894400.0,NEW YORK,Brooklyn County,044700
771,36047044800,67750.0,437500.0,NEW YORK,Brooklyn County,044800
772,36047044901,52716.0,759977.6464903357,NEW YORK,Brooklyn County,044901
774,36047045000,75446.0,838400.0,NEW YORK,Brooklyn County,045000
775,36047045200,73393.0,775900.0,NEW YORK,Brooklyn County,045200
776,36047045300,57143.0,759977.6464903357,NEW YORK,Brooklyn County,045300
777,36047045400,96875.0,1063900.0,NEW YORK,Brooklyn County,045400
778,36047045600,68056.0,1541700.0,NEW YORK,Brooklyn County,045600
779,36047045800,84018.0,416700.0,NEW YORK,Brooklyn County,045800
780,36047046000,82500.0,639700.0,NEW YORK,Brooklyn County,046000
781,36047046201,38050.0,419100.0,NEW YORK,Brooklyn County,046201
782,36047046202,82450.0,939900.0,NEW YORK,Brooklyn County,046202
783,36047046400,54740.0,1161200.0,NEW YORK,Brooklyn County,046400
784,36047046800,35930.0,1169400.0,NEW YORK,Brooklyn County,046800
785,36047047000,73750.0,1045100.0,NEW YORK,Brooklyn County,047000
786,36047047200,78125.0,731600.0,NEW YORK,Brooklyn County,047200
787,36047047400,56500.0,1203700.0,NEW YORK,Brooklyn County,047400
788,36047047600,46250.0,945500.0,NEW YORK,Brooklyn County,047600
789,36047047700,164647.0,979500.0,NEW YORK,Brooklyn County,047700
790,36047047800,63000.0,1046500.0,NEW YORK,Brooklyn County,047800
791,36047048000,26159.0,961200.0,NEW YORK,Brooklyn County,048000
792,36047048100,81613.0,1201900.0,NEW YORK,Brooklyn County,048100
793,36047048200,53804.0,593300.0,NEW YORK,Brooklyn County,048200
794,36047048400,56809.0,678100.0,NEW YORK,Brooklyn County,048400
795,36047048500,93929.0,742300.0,NEW YORK,Brooklyn County,048500
796,36047048600,55236.0,863000.0,NEW YORK,Brooklyn County,048600
797,36047048800,61013.0,558400.0,NEW YORK,Brooklyn County,048800
798,36047048900,25154.0,759977.6464903357,NEW YORK,Brooklyn County,048900
799,36047049000,58965.0,694400.0,NEW YORK,Brooklyn County,049000
800,36047049100,36653.0,1000000.0,NEW YORK,Brooklyn County,049100
801,36047049200,72058.0,737000.0,NEW YORK,Brooklyn County,049200
802,36047049301,20465.0,759977.6464903357,NEW YORK,Brooklyn County,049301
803,36047049302,47238.0,759977.6464903357,NEW YORK,Brooklyn County,049302
804,36047049400,88846.0,557600.0,NEW YORK,Brooklyn County,049400
805,36047049500,89375.0,891100.0,NEW YORK,Brooklyn County,049500
806,36047049600,68474.0,1250000.0,NEW YORK,Brooklyn County,049600
807,36047049700,107625.0,1075800.0,NEW YORK,Brooklyn County,049700
808,36047049800,67580.0,992600.0,NEW YORK,Brooklyn County,049800
809,36047049900,88958.0,1300700.0,NEW YORK,Brooklyn County,049900
810,36047050001,107333.0,705200.0,NEW YORK,Brooklyn County,050001
811,36047050002,148320.0,1073200.0,NEW YORK,Brooklyn County,050002
812,36047050100,98750.0,1132600.0,NEW YORK,Brooklyn County,050100
813,36047050202,97195.0,836500.0,NEW YORK,Brooklyn County,050202
814,36047050300,127993.0,980200.0,NEW YORK,Brooklyn County,050300
815,36047050401,128443.0,705500.0,NEW YORK,Brooklyn County,050401
816,36047050402,134602.0,627400.0,NEW YORK,Brooklyn County,050402
817,36047050500,63468.0,759977.6464903357,NEW YORK,Brooklyn County,050500
818,36047050600,73077.0,906300.0,NEW YORK,Brooklyn County,050600
819,36047050700,50667.0,971200.0,NEW YORK,Brooklyn County,050700
820,36047050801,70134.0,759977.6464903357,NEW YORK,Brooklyn County,050801
821,36047050803,67000.0,916700.0,NEW YORK,Brooklyn County,050803
822,36047050804,87124.0,842400.0,NEW YORK,Brooklyn County,050804
823,36047050900,37003.0,782500.0,NEW YORK,Brooklyn County,050900
824,36047051001,54246.0,759977.6464903357,NEW YORK,Brooklyn County,051001
825,36047051002,55974.0,1836500.0,NEW YORK,Brooklyn County,051002
826,36047051100,79675.0,673400.0,NEW YORK,Brooklyn County,051100
827,36047051200,65847.0,666700.0,NEW YORK,Brooklyn County,051200
828,36047051300,121607.0,952100.0,NEW YORK,Brooklyn County,051300
829,36047051400,72477.0,693800.0,NEW YORK,Brooklyn County,051400
830,36047051500,167917.0,1273600.0,NEW YORK,Brooklyn County,051500
831,36047051601,56834.0,1025900.0,NEW YORK,Brooklyn County,051601
832,36047051602,67276.0,828100.0,NEW YORK,Brooklyn County,051602
833,36047051700,171375.0,1401500.0,NEW YORK,Brooklyn County,051700
